Monday_Date,Monday_Open,Friday_Close,Weekly_Sentiment,RF_Prediction,Weekly_Volatility,Trend
30-01-2023,244.5099945,258.3500061,0,259.3330057,1.571588178,Bullish
06-02-2023,257.4400024,263.1000061,0,263.6862051,1.415140195,Bearish
13-02-2023,267.6400147,258.0599976,0,260.0908981,1.361870876,Bearish
27-02-2023,252.4600067,255.2899933,0,253.042196,1.731279647,Bearish
06-03-2023,256.4299927,248.5899963,0,249.9788972,0.174809935,Bullish
13-03-2023,247.3999939,279.4299927,0,277.7400977,1.185622698,Bullish
20-03-2023,276.980011,280.5700073,0,278.9861063,1.304508095,Bullish
27-03-2023,280.5,288.2999878,0,285.7972913,0.409718151,Bearish
10-04-2023,289.2099915,286.1400147,0,285.9908078,1.762721409,Bearish
17-04-2023,289.9299927,285.7600098,0,286.1125043,0.461799315,Bullish
24-04-2023,282.0899963,307.2600098,0,304.6118048,1.905350293,Bullish
01-05-2023,306.9700012,310.6499939,0,309.0394958,0.344606027,Bearish
08-05-2023,310.1300049,308.9700012,0,309.1473996,1.148208699,Bullish
15-05-2023,309.1000061,318.3399963,0,318.075795,0.341069368,Bullish
22-05-2023,318.6000061,332.8900147,0,327.5799127,2.863238048,Bearish
05-06-2023,335.2200012,326.7900085,0,326.2613083,1.836202894,Bullish
12-06-2023,328.5799866,342.3299866,0,342.8967914,1.386346317,Bearish
26-06-2023,333.7200012,340.5400085,0,338.9591046,0.65336365,Bearish
03-07-2023,339.1900024,337.2200012,0,338.3473975,0.437663155,Bullish
10-07-2023,334.6000061,345.2399902,0,343.8657944,0.365836343,Bearish
17-07-2023,345.6799927,343.769989,0,347.6794891,1.685637916,Bearish
24-07-2023,345.8500061,338.3699951,0,337.5169968,0.971350177,Bearish
31-07-2023,336.9200134,327.7799988,0,327.9811996,1.080001334,Bearish
07-08-2023,328.3699951,321.0100098,0,321.482807,0.83441049,Bearish
14-08-2023,321.3900147,316.480011,0,316.9652078,0.438631108,Bullish
21-08-2023,317.9299927,322.980011,0,323.3198068,1.885816164,Bullish
28-08-2023,325.6600037,328.6600037,0,328.5123053,0.518979658,Bullish
11-09-2023,337.2399902,330.2200012,0,330.9961984,0.558733136,Bearish
18-09-2023,327.7999878,317.0100098,0,318.1508054,0.921417595,Bearish
25-09-2023,316.5899963,315.75,0,315.0486038,0.451715176,Bullish
02-10-2023,316.2799988,327.2600098,0,324.2286066,0.830625665,Bullish
09-10-2023,324.75,327.730011,0,328.6870102,0.751579588,Bearish
16-10-2023,331.0499878,326.6700134,0,328.0784097,0.495436512,Bullish
23-10-2023,325.4700012,329.8099976,0,330.4160001,3.569492107,Bullish
30-10-2023,333.4100037,352.7999878,0,351.1044928,0.765354355,Bullish
06-11-2023,353.4500122,369.6700134,0,367.3419113,0.934706582,Bullish
13-11-2023,368.2200012,369.8500061,-0.117251595,370.6428082,0.873691121,Bullish
20-11-2023,371.2200012,377.4299927,0.726031296,376.7601974,1.219524364,Bearish
27-11-2023,376.7799988,374.5100098,-0.084813344,376.3509094,0.459295195,Bearish
04-12-2023,369.1000061,374.230011,0.261269476,373.0017053,0.714222707,Bearish
11-12-2023,368.480011,370.730011,0.301957909,371.2807077,1.524762555,Bullish
18-12-2023,369.4500122,374.5799866,0.017024435,373.62479,0.756405274,Bullish
08-01-2024,369.2999878,388.4700012,0.131567661,387.1564014,0.627088839,Bullish
22-01-2024,400.019989,403.9299927,0.044043832,403.8983936,0.16178895,Bullish
29-01-2024,406.0599976,411.2200012,-0.14494989,409.8244995,2.156644332,Bullish
05-02-2024,409.8999939,420.5499878,-0.119325488,417.8191876,0.982612531,Bearish
12-02-2024,420.5599976,404.0599976,0.130928773,405.100097,0.741360641,Bullish
26-02-2024,411.4599915,415.5,-0.539717451,414.1622037,0.840311308,Bearish
04-03-2024,413.4400024,406.2200012,0.622192514,405.7016013,1.799804373,Bullish
11-03-2024,403.7600098,416.4200134,-0.155457347,418.1624103,1.146122537,Bullish
18-03-2024,414.25,428.7399902,0.438666272,428.394093,0.030924757,Bearish
01-04-2024,423.9500122,425.519989,-0.334010252,423.8263943,0.16690165,Bearish
08-04-2024,425.1700134,421.8999939,0.317229135,422.6430972,0.912971255,Bearish
15-04-2024,426.6000061,399.1199951,-0.380721798,401.9681937,0.901406023,Bullish
22-04-2024,400.0799866,406.3200073,0.108845669,406.7719067,1.964852996,Bullish
29-04-2024,405.25,406.6600037,0.579632027,403.3325012,0.841273089,Bullish
06-05-2024,408.7600098,414.7399902,-0.452138834,413.5261938,0.35402904,Bullish
13-05-2024,418.0100098,420.2099915,-0.000554033,420.2071915,1.15512153,Bullish
20-05-2024,420.2099915,430.1600037,-0.343425646,429.7940021,0.810318893,Bearish
03-06-2024,415.5299988,423.8500061,-0.506942986,423.9933032,0.888170168,Bullish
10-06-2024,424.7000122,442.5700073,0.207561164,442.2309024,0.941827144,Bullish
17-06-2024,442.5899963,449.7799988,-0.203864752,448.4760013,0.154682791,Bearish
24-06-2024,449.7999878,446.9500122,0.045612897,448.4434109,0.160855348,Bullish
01-07-2024,448.6600037,467.5599976,0.238111129,465.1768951,0.11694932,Bearish
08-07-2024,466.5499878,453.5499878,0.248173555,455.8766928,1.952417696,Bearish
15-07-2024,453.2999878,437.1099854,0.219465709,438.2758878,0.316545418,Bearish
22-07-2024,441.7900085,425.269989,0.178182512,424.9696912,0.705916425,Bearish
29-07-2024,431.5799866,408.4899902,0.048852162,411.1966916,0.42784342,Bearish
05-08-2024,389.1700134,406.019989,-0.457933232,404.3300912,0.636707783,Bullish
12-08-2024,407.0599976,418.4700012,0.276351288,418.9204996,0.226488342,Bearish
19-08-2024,418.9599915,416.7900085,0.22744809,417.9567044,1.324256802,Bullish
26-08-2024,416.3699951,417.1400147,-0.05336344,415.9310098,0.702779914,Bullish
09-09-2024,407.2399902,430.5899963,-0.070958527,429.183298,0.699461594,Bullish
16-09-2024,430.6000061,435.269989,0.100905647,434.4219916,1.414006717,Bearish
23-09-2024,434.2799988,428.019989,-0.291652953,428.7652927,0.386481128,Bearish
30-09-2024,428.2099915,416.0599976,-0.410507448,416.2761005,0.695980787,Bullish
07-10-2024,416,416.3200073,-0.32161304,416.1665036,0.761827405,Bullish
14-10-2024,417.769989,418.1600037,-0.18414259,417.7474014,0.384053391,Bullish
21-10-2024,416.1199951,428.1499939,0.021099919,427.2602985,0.482137911,Bearish
28-10-2024,431.6600037,410.3699951,-0.223696685,415.941398,3.914936732,Bullish
04-11-2024,409.7999878,422.5400085,-0.066205273,422.7659039,0.379892126,Bearish
